Neighborhood,Date,Connections,Key
 Roslindale,01/24/2015,243,787
 Charlestown,03/11/2015,0,788
 Charlestown,03/10/2015,0,789
 Charlestown,03/13/2015,0,790
 Charlestown,03/14/2015,0,791
 Charlestown,03/15/2015,0,792
 City Hall Truck,03/09/2015,0,793
 City Hall Truck,03/10/2015,0,794
 City Hall Truck,03/11/2015,0,795
 City Hall Truck,03/12/2015,0,796
 City Hall Truck,03/13/2015,0,797
 City Hall Truck,03/14/2015,0,798
 City Hall Truck,03/15/2015,0,799
 Charlestown,03/16/2015,0,800
 Charlestown,03/17/2015,0,801
 Charlestown,03/18/2015,0,802
 Charlestown,03/19/2015,0,803
 Charlestown,03/20/2015,0,804
 Charlestown,03/21/2015,0,805
 Charlestown,03/22/2015,0,806
 City Hall Truck,03/16/2015,0,807
 City Hall Truck,03/17/2015,0,808
 City Hall Truck,03/18/2015,0,809
 City Hall Truck,03/19/2015,0,810
 City Hall Truck,03/20/2015,0,811
 City Hall Truck,03/21/2015,0,812
 City Hall Truck,03/22/2015,0,813
 East Boston,03/20/2015,134,814
 Charlestown,03/23/2015,0,815
 Charlestown,03/24/2015,0,816
 Charlestown,03/25/2015,0,817
 Charlestown,03/26/2015,0,818
 Charlestown,03/27/2015,0,819
 Charlestown,03/28/2015,0,820
 Charlestown,03/29/2015,0,821
 City Hall Truck,03/23/2015,0,822
 City Hall Truck,03/24/2015,0,823
 City Hall Truck,03/25/2015,0,824
 City Hall Truck,03/26/2015,0,825
 City Hall Truck,03/27/2015,0,826
 City Hall Truck,03/28/2015,0,827
 City Hall Truck,03/29/2015,0,828
 Dorchester,03/25/2015,422,829
 Downtown Boston,03/23/2015,475,830
 East Boston,03/29/2015,98,831
 Roslindale,03/23/2015,450,832
 Roslindale,03/24/2015,486,833
 Roslindale,03/27/2015,551,834
 Roxbury,03/28/2015,1202,835
 Charlestown,03/30/2015,0,836
 Charlestown,03/31/2015,0,837
 Charlestown,04/01/2015,0,838
 Charlestown,04/02/2015,0,839
 Charlestown,04/03/2015,0,840
 Charlestown,04/04/2015,0,841
 Charlestown,04/05/2015,0,842
 City Hall Truck,03/30/2015,0,843
 City Hall Truck,03/31/2015,0,844
 City Hall Truck,04/01/2015,0,845
 City Hall Truck,04/02/2015,0,846
 City Hall Truck,04/03/2015,0,847
 City Hall Truck,04/04/2015,0,848
 City Hall Truck,04/05/2015,0,849
 Dorchester,04/02/2015,444,850
 Dorchester,04/05/2015,273,851
 East Boston,04/01/2015,123,852
 East Boston,04/03/2015,142,853
 East Boston,04/04/2015,115,854
 Parks,04/01/2015,915,855
 Parks,04/02/2015,1036,856
 Roslindale,03/30/2015,490,857
 Roslindale,04/01/2015,569,858
 Roslindale,04/02/2015,612,859
 Roslindale,04/03/2015,601,860
 Roslindale,04/04/2015,506,861
 Charlestown,04/06/2015,0,862
 Charlestown,04/07/2015,0,863
 Charlestown,04/08/2015,0,864
 Charlestown,04/09/2015,0,865
 Charlestown,04/10/2015,0,866
 Charlestown,04/11/2015,0,867
 City Hall Truck,04/06/2015,0,868
 City Hall Truck,04/07/2015,0,869
 City Hall Truck,04/08/2015,0,870
 City Hall Truck,04/09/2015,0,871
 City Hall Truck,04/10/2015,0,872
 City Hall Truck,04/11/2015,0,873
 Downtown Boston,04/06/2015,979,874
 East Boston,04/07/2015,136,875
 East Boston,04/08/2015,106,876
 East Boston,04/10/2015,129,877
 East Boston,04/11/2015,99,878
 Roslindale,04/06/2015,601,879
 Roslindale,04/07/2015,595,880
 Roslindale,04/08/2015,595,881
 Roslindale,04/09/2015,572,882
 Roslindale,04/11/2015,328,883
 Charlestown,04/12/2015,0,884
 Charlestown,04/13/2015,0,885
 Charlestown,04/14/2015,0,886
 Charlestown,04/15/2015,0,887
 Charlestown,04/16/2015,0,888
 Charlestown,04/17/2015,0,889
 Charlestown,04/18/2015,0,890
 Charlestown,04/19/2015,0,891
 Charlestown,04/20/2015,0,892
 Charlestown,04/21/2015,0,893
 Charlestown,04/22/2015,0,894
 Charlestown,04/23/2015,0,895
 Charlestown,04/24/2015,0,896
 Charlestown,04/25/2015,0,897
 Charlestown,04/26/2015,0,898
 City Hall Truck,04/12/2015,0,899
 City Hall Truck,04/13/2015,0,900
 City Hall Truck,04/14/2015,0,901
 City Hall Truck,04/15/2015,0,902
 City Hall Truck,04/20/2015,0,903
 City Hall Truck,04/25/2015,0,904
 City Hall Truck,04/26/2015,0,905
 East Boston,04/26/2015,99,906
 Parks,04/17/2015,854,907
 Charlestown,04/27/2015,0,908
 Charlestown,04/28/2015,0,909
 Charlestown,04/29/2015,0,910
 Charlestown,04/30/2015,0,911
 Charlestown,05/01/2015,0,912
 Charlestown,05/02/2015,0,913
 Charlestown,05/03/2015,0,914
 City Hall Truck,04/27/2015,0,915
 City Hall Truck,04/28/2015,0,916
 City Hall Truck,04/29/2015,16,917
 City Hall Truck,04/30/2015,28,918
 City Hall Truck,05/01/2015,21,919
 City Hall Truck,05/02/2015,4,920
 Dorchester,04/27/2015,428,921
 Roslindale,04/29/2015,443,922
 Roslindale,04/30/2015,438,923
 Roslindale,05/03/2015,238,924
 Roxbury,04/27/2015,1464,925
 Charlestown,05/04/2015,0,926
 Charlestown,05/05/2015,0,927
 Charlestown,05/06/2015,0,928
 Charlestown,05/07/2015,0,929
 Charlestown,05/08/2015,11,930
 Charlestown,05/09/2015,31,931
 City Hall Truck,05/04/2015,0,932
 City Hall Truck,05/05/2015,13,933
 City Hall Truck,05/06/2015,21,934
 City Hall Truck,05/07/2015,9,935
 City Hall Truck,05/09/2015,0,936
 City Hall Truck,06/07/2014,0,937
 City Hall Truck,06/08/2014,0,938
 City Hall Truck,06/09/2014,0,939
 City Hall Truck,06/10/2014,0,940
 City Hall Truck,06/11/2014,0,941
 City Hall Truck,06/12/2014,0,942
 City Hall Truck,06/13/2014,0,943
 City Hall Truck,06/14/2014,0,944
 City Hall Truck,06/15/2014,0,945
 City Hall Truck,06/16/2014,0,946
 City Hall Truck,06/17/2014,0,947
 City Hall Truck,06/18/2014,0,948
 City Hall Truck,06/19/2014,0,949
 City Hall Truck,06/20/2014,0,950
 City Hall Truck,06/21/2014,0,951
 City Hall Truck,06/22/2014,0,952
 City Hall Truck,06/23/2014,0,953
 City Hall Truck,06/24/2014,0,954
 City Hall Truck,06/25/2014,0,955
 City Hall Truck,06/26/2014,0,956
 City Hall Truck,06/27/2014,0,957
 City Hall Truck,06/28/2014,0,958
 City Hall Truck,06/29/2014,0,959
 City Hall Truck,06/30/2014,0,960
 City Hall Truck,07/01/2014,2,961
 City Hall Truck,07/02/2014,6,962
 City Hall Truck,07/03/2014,16,963
 City Hall Truck,07/04/2014,0,964
 City Hall Truck,07/05/2014,0,965
 City Hall Truck,07/06/2014,0,966
 City Hall Truck,07/07/2014,0,967
 City Hall Truck,07/08/2014,27,968
 City Hall Truck,07/09/2014,28,969
 City Hall Truck,07/10/2014,14,970
 City Hall Truck,07/11/2014,12,971
 City Hall Truck,07/12/2014,15,972
 City Hall Truck,07/13/2014,0,973
 City Hall Truck,07/14/2014,2,974
 City Hall Truck,07/15/2014,14,975
 City Hall Truck,07/16/2014,14,976
 City Hall Truck,07/17/2014,15,977
 City Hall Truck,07/18/2014,0,978
 City Hall Truck,07/19/2014,0,979
 City Hall Truck,07/20/2014,0,980
 City Hall Truck,07/21/2014,0,981
 City Hall Truck,07/22/2014,0,982
 City Hall Truck,07/23/2014,19,983
 City Hall Truck,07/24/2014,13,984
 City Hall Truck,07/25/2014,34,985
 City Hall Truck,07/26/2014,5,986
 City Hall Truck,07/27/2014,0,987
 City Hall Truck,07/28/2014,0,988
 City Hall Truck,07/29/2014,17,989
 City Hall Truck,07/30/2014,25,990
 City Hall Truck,07/31/2014,8,991
 City Hall Truck,08/01/2014,8,992
 City Hall Truck,08/02/2014,0,993
 City Hall Truck,08/03/2014,0,994
 City Hall Truck,08/04/2014,0,995
 City Hall Truck,08/05/2014,0,996
 City Hall Truck,08/06/2014,0,997
 City Hall Truck,08/07/2014,0,998
 City Hall Truck,08/08/2014,0,999
 City Hall Truck,08/09/2014,0,1000
 City Hall Truck,08/10/2014,0,1001
 City Hall Truck,08/11/2014,0,1002
 City Hall Truck,08/12/2014,0,1003
 City Hall Truck,08/13/2014,0,1004
 City Hall Truck,08/14/2014,0,1005
 City Hall Truck,08/15/2014,0,1006
 City Hall Truck,08/16/2014,0,1007
 City Hall Truck,08/17/2014,0,1008
 City Hall Truck,08/18/2014,0,1009
 City Hall Truck,08/19/2014,7,1010
 City Hall Truck,08/20/2014,16,1011
 City Hall Truck,08/21/2014,11,1012
 City Hall Truck,08/22/2014,25,1013
 City Hall Truck,08/23/2014,6,1014
 City Hall Truck,08/24/2014,0,1015
 City Hall Truck,08/25/2014,0,1016
 City Hall Truck,08/26/2014,7,1017
 City Hall Truck,08/27/2014,29,1018
 City Hall Truck,08/28/2014,29,1019
 City Hall Truck,08/29/2014,14,1020
 City Hall Truck,08/30/2014,0,1021
 City Hall Truck,08/31/2014,0,1022
 City Hall Truck,09/01/2014,16,1023
 City Hall Truck,09/02/2014,37,1024
 City Hall Truck,09/03/2014,15,1025
 City Hall Truck,09/04/2014,21,1026
 City Hall Truck,09/05/2014,8,1027
 City Hall Truck,09/06/2014,40,1028
 City Hall Truck,09/07/2014,0,1029
 City Hall Truck,09/08/2014,0,1030
 City Hall Truck,09/09/2014,8,1031
 City Hall Truck,09/10/2014,22,1032
 City Hall Truck,09/11/2014,11,1033
 City Hall Truck,09/12/2014,16,1034
 City Hall Truck,09/13/2014,43,1035
 City Hall Truck,09/14/2014,0,1036
 City Hall Truck,09/15/2014,0,1037
 City Hall Truck,09/16/2014,4,1038
 City Hall Truck,09/17/2014,32,1039
 City Hall Truck,09/18/2014,36,1040
 City Hall Truck,09/19/2014,20,1041
 City Hall Truck,09/20/2014,11,1042
 City Hall Truck,09/21/2014,0,1043
 City Hall Truck,09/22/2014,0,1044
 City Hall Truck,09/23/2014,0,1045
 City Hall Truck,09/24/2014,0,1046
 City Hall Truck,09/25/2014,39,1047
 City Hall Truck,09/26/2014,12,1048
 City Hall Truck,09/27/2014,15,1049
 City Hall Truck,09/28/2014,0,1050
 City Hall Truck,09/29/2014,0,1051
 City Hall Truck,09/30/2014,34,1052
 City Hall Truck,10/01/2014,8,1053
 City Hall Truck,10/02/2014,0,1054
 City Hall Truck,10/03/2014,0,1055
 City Hall Truck,10/04/2014,0,1056
 City Hall Truck,10/05/2014,0,1057
 City Hall Truck,10/06/2014,0,1058
 City Hall Truck,10/07/2014,0,1059
 City Hall Truck,10/08/2014,0,1060
 City Hall Truck,10/09/2014,0,1061
 City Hall Truck,10/10/2014,0,1062
 City Hall Truck,10/11/2014,0,1063
 City Hall Truck,10/12/2014,0,1064
 City Hall Truck,10/13/2014,0,1065
 City Hall Truck,10/14/2014,0,1066
 City Hall Truck,10/15/2014,0,1067
 City Hall Truck,10/16/2014,0,1068
 City Hall Truck,10/17/2014,0,1069
 City Hall Truck,10/18/2014,0,1070
 City Hall Truck,10/19/2014,0,1071
 City Hall Truck,10/20/2014,0,1072
 City Hall Truck,10/21/2014,35,1073
 City Hall Truck,10/22/2014,18,1074
 City Hall Truck,10/23/2014,16,1075
 City Hall Truck,10/24/2014,44,1076
 City Hall Truck,10/25/2014,30,1077
 City Hall Truck,10/26/2014,0,1078
 Dorchester,04/28/2014,0,1079
 Dorchester,04/29/2014,0,1080
 Dorchester,04/30/2014,105,1081
 Dorchester,05/01/2014,133,1082
 Dorchester,05/02/2014,141,1083
 Dorchester,05/03/2014,87,1084
 Dorchester,05/04/2014,26,1085
 Dorchester,05/05/2014,50,1086
 Dorchester,05/06/2014,31,1087
 Dorchester,05/07/2014,44,1088
 Dorchester,05/08/2014,148,1089
 Dorchester,05/09/2014,149,1090
 Dorchester,05/10/2014,128,1091
 Dorchester,05/11/2014,168,1092
 Dorchester,05/12/2014,174,1093
 Dorchester,05/13/2014,177,1094
 Dorchester,05/14/2014,175,1095
 Dorchester,05/15/2014,177,1096
 Dorchester,05/16/2014,185,1097
 Dorchester,05/17/2014,159,1098
 Dorchester,05/18/2014,133,1099
 Dorchester,05/19/2014,164,1100
 Dorchester,05/20/2014,179,1101
 Dorchester,05/21/2014,187,1102
 Dorchester,05/22/2014,171,1103
 Dorchester,05/23/2014,203,1104
 Dorchester,05/24/2014,175,1105
 Dorchester,05/25/2014,136,1106
 Dorchester,05/26/2014,150,1107
 Dorchester,05/27/2014,203,1108
 Dorchester,05/28/2014,177,1109
 Dorchester,05/29/2014,205,1110
 Dorchester,05/30/2014,230,1111
 Dorchester,05/31/2014,184,1112
 Dorchester,06/01/2014,193,1113
 Dorchester,06/02/2014,236,1114
 Dorchester,06/03/2014,241,1115
 Dorchester,06/04/2014,206,1116
 Dorchester,06/05/2014,160,1117
 Dorchester,06/06/2014,224,1118
 Dorchester,06/07/2014,205,1119
 Dorchester,06/08/2014,171,1120
 Dorchester,06/09/2014,224,1121
 Dorchester,06/10/2014,182,1122
 Dorchester,06/11/2014,63,1123
 Dorchester,06/12/2014,70,1124
 Dorchester,06/13/2014,60,1125
 Dorchester,06/14/2014,40,1126
 Dorchester,06/15/2014,39,1127
 Dorchester,06/16/2014,72,1128
 Dorchester,06/17/2014,44,1129
 Dorchester,06/18/2014,62,1130
 Dorchester,06/19/2014,61,1131
 Dorchester,06/20/2014,73,1132
 Dorchester,06/21/2014,55,1133
 Dorchester,06/22/2014,49,1134
 Dorchester,06/23/2014,50,1135
 Dorchester,06/24/2014,50,1136
 Downtown Boston,04/30/2014,0,1137
 Downtown Boston,05/01/2014,0,1138
 Downtown Boston,05/02/2014,0,1139
 Downtown Boston,05/03/2014,0,1140
 Downtown Boston,05/04/2014,0,1141
 Downtown Boston,05/05/2014,0,1142
 Downtown Boston,05/06/2014,0,1143
 Downtown Boston,05/07/2014,0,1144
 Downtown Boston,05/08/2014,0,1145
 Downtown Boston,05/09/2014,0,1146
 Downtown Boston,05/10/2014,0,1147
 Downtown Boston,05/11/2014,0,1148
 Downtown Boston,05/12/2014,0,1149
 Downtown Boston,05/13/2014,0,1150
 Downtown Boston,05/14/2014,0,1151
 Downtown Boston,05/15/2014,0,1152
 Downtown Boston,05/16/2014,0,1153
 Downtown Boston,05/17/2014,0,1154
 Downtown Boston,05/18/2014,0,1155
 Downtown Boston,05/19/2014,0,1156
 Downtown Boston,05/20/2014,0,1157
 Downtown Boston,05/21/2014,0,1158
 Downtown Boston,05/22/2014,0,1159
 Downtown Boston,05/23/2014,0,1160
 Downtown Boston,05/24/2014,0,1161
 Downtown Boston,05/25/2014,0,1162
 Downtown Boston,05/26/2014,0,1163
 Downtown Boston,05/27/2014,0,1164
 Downtown Boston,05/28/2014,0,1165
 Downtown Boston,05/29/2014,778,1166
 Downtown Boston,05/30/2014,953,1167
 Downtown Boston,05/31/2014,893,1168
 Downtown Boston,06/01/2014,772,1169
 Downtown Boston,06/02/2014,810,1170
 Downtown Boston,06/03/2014,956,1171
 Downtown Boston,06/04/2014,810,1172
 Downtown Boston,06/05/2014,721,1173
 Downtown Boston,06/06/2014,948,1174
 Downtown Boston,06/07/2014,1068,1175
 Downtown Boston,06/08/2014,943,1176
 Downtown Boston,06/09/2014,849,1177
 Downtown Boston,06/10/2014,773,1178
 Downtown Boston,06/11/2014,900,1179
 Downtown Boston,06/12/2014,907,1180
 Downtown Boston,06/13/2014,792,1181
 Downtown Boston,06/14/2014,1180,1182
 Downtown Boston,06/15/2014,879,1183
 Downtown Boston,06/16/2014,939,1184
 Downtown Boston,06/17/2014,640,1185
 Downtown Boston,06/18/2014,939,1186
 Downtown Boston,06/19/2014,1076,1187
 Downtown Boston,06/20/2014,1169,1188
 Downtown Boston,06/21/2014,1177,1189
 Downtown Boston,06/22/2014,1036,1190
 Downtown Boston,06/23/2014,1001,1191
 Downtown Boston,06/24/2014,943,1192
 Downtown Boston,06/25/2014,971,1193
 Downtown Boston,06/26/2014,1185,1194
 Downtown Boston,06/27/2014,1095,1195
 Downtown Boston,06/28/2014,1110,1196
 Downtown Boston,06/29/2014,1044,1197
 Downtown Boston,06/30/2014,983,1198
 Downtown Boston,07/01/2014,1218,1199
 Downtown Boston,07/02/2014,1098,1200
 Downtown Boston,07/03/2014,1358,1201
 Downtown Boston,07/04/2014,400,1202
 Downtown Boston,07/05/2014,969,1203
 Downtown Boston,07/06/2014,814,1204
 Downtown Boston,07/07/2014,867,1205
 Downtown Boston,07/08/2014,945,1206
 Downtown Boston,07/09/2014,971,1207
 Downtown Boston,07/10/2014,1098,1208
 Downtown Boston,07/11/2014,1093,1209
 Downtown Boston,07/12/2014,1169,1210
 Downtown Boston,07/13/2014,1029,1211
 Downtown Boston,07/14/2014,875,1212
 Downtown Boston,07/15/2014,918,1213
 Downtown Boston,07/16/2014,542,1214
 Downtown Boston,07/17/2014,1122,1215
 Downtown Boston,07/18/2014,1360,1216
 Downtown Boston,07/19/2014,1115,1217
 Downtown Boston,07/20/2014,1038,1218
 Downtown Boston,07/21/2014,1136,1219
 Downtown Boston,07/22/2014,1150,1220
 Downtown Boston,07/23/2014,1194,1221
 Downtown Boston,07/24/2014,1048,1222
 Downtown Boston,07/25/2014,1076,1223
 Downtown Boston,07/26/2014,1091,1224
 Downtown Boston,07/27/2014,658,1225
 Downtown Boston,07/28/2014,737,1226
 Downtown Boston,07/29/2014,964,1227
 Downtown Boston,07/30/2014,975,1228
 Downtown Boston,07/31/2014,931,1229
 Downtown Boston,08/01/2014,1166,1230
 Downtown Boston,08/02/2014,881,1231
 Downtown Boston,08/03/2014,1155,1232
 Downtown Boston,08/04/2014,983,1233
 Downtown Boston,08/05/2014,822,1234
 Downtown Boston,08/06/2014,909,1235
 Downtown Boston,08/07/2014,822,1236
 Downtown Boston,08/08/2014,1038,1237
 Downtown Boston,08/09/2014,1001,1238
 Downtown Boston,08/10/2014,855,1239
 Downtown Boston,08/11/2014,883,1240
 Downtown Boston,08/12/2014,945,1241
 Downtown Boston,08/13/2014,360,1242
 Downtown Boston,08/14/2014,914,1243
 Downtown Boston,08/15/2014,1023,1244
 Downtown Boston,08/16/2014,1112,1245
 Downtown Boston,08/17/2014,717,1246
 Downtown Boston,08/18/2014,707,1247
 Downtown Boston,08/19/2014,711,1248
 Downtown Boston,08/20/2014,683,1249
 Downtown Boston,08/21/2014,801,1250
 Downtown Boston,08/22/2014,961,1251
 Downtown Boston,08/23/2014,988,1252
 Downtown Boston,08/24/2014,979,1253
 Downtown Boston,08/25/2014,951,1254
 Downtown Boston,08/26/2014,485,1255
 Downtown Boston,08/27/2014,1251,1256
 Downtown Boston,08/28/2014,1164,1257
 Downtown Boston,08/29/2014,926,1258
 Downtown Boston,08/30/2014,1041,1259
 Downtown Boston,08/31/2014,835,1260
 Downtown Boston,09/01/2014,583,1261
 Downtown Boston,09/02/2014,515,1262
 Downtown Boston,09/03/2014,613,1263
 Downtown Boston,09/04/2014,657,1264
 Downtown Boston,09/05/2014,883,1265
 Downtown Boston,09/06/2014,1309,1266
 Downtown Boston,09/07/2014,1175,1267
 Downtown Boston,09/08/2014,679,1268
 Downtown Boston,09/09/2014,643,1269
 Downtown Boston,09/10/2014,643,1270
 Downtown Boston,09/11/2014,697,1271
 Downtown Boston,09/12/2014,756,1272
 Downtown Boston,09/13/2014,647,1273
 Downtown Boston,09/14/2014,568,1274
 Downtown Boston,09/15/2014,507,1275
 Downtown Boston,09/16/2014,530,1276
 Downtown Boston,09/17/2014,638,1277
 Downtown Boston,09/18/2014,721,1278
 Downtown Boston,09/19/2014,597,1279
 Downtown Boston,09/20/2014,747,1280
 Downtown Boston,09/21/2014,507,1281
 Downtown Boston,09/22/2014,584,1282
 Downtown Boston,09/23/2014,573,1283
 Downtown Boston,09/24/2014,571,1284
 Downtown Boston,09/25/2014,665,1285
 Downtown Boston,09/26/2014,759,1286
 Downtown Boston,09/27/2014,838,1287
 Downtown Boston,09/28/2014,628,1288
 Downtown Boston,09/29/2014,643,1289
 Downtown Boston,09/30/2014,381,1290
 Downtown Boston,10/01/2014,338,1291
 Downtown Boston,10/02/2014,479,1292
 Downtown Boston,10/03/2014,557,1293
 Downtown Boston,10/04/2014,538,1294
 Downtown Boston,10/05/2014,417,1295
 Downtown Boston,10/06/2014,595,1296
 Downtown Boston,10/07/2014,470,1297
 Downtown Boston,10/08/2014,368,1298
 Downtown Boston,10/09/2014,695,1299
 Downtown Boston,10/10/2014,672,1300
 Downtown Boston,10/11/2014,449,1301
 Downtown Boston,10/12/2014,638,1302
 Downtown Boston,10/13/2014,540,1303
 Downtown Boston,10/14/2014,507,1304
 Downtown Boston,10/15/2014,661,1305
 Downtown Boston,10/16/2014,414,1306
 Downtown Boston,10/17/2014,669,1307
 Downtown Boston,10/18/2014,713,1308
 Downtown Boston,10/19/2014,424,1309
 Downtown Boston,10/20/2014,515,1310
 Downtown Boston,10/21/2014,465,1311
 Downtown Boston,10/22/2014,340,1312
 Downtown Boston,10/23/2014,326,1313
 Downtown Boston,10/24/2014,513,1314
 Downtown Boston,10/25/2014,699,1315
 Downtown Boston,10/26/2014,363,1316
 Charlestown,11/10/2014,38,1317
 Charlestown,11/11/2014,22,1318
 Charlestown,11/12/2014,52,1319
 Charlestown,11/13/2014,36,1320
 Charlestown,11/14/2014,24,1321
 Charlestown,11/15/2014,16,1322
 Charlestown,11/16/2014,14,1323
 City Hall Truck,11/10/2014,0,1324
 City Hall Truck,11/11/2014,0,1325
 City Hall Truck,11/12/2014,37,1326
 City Hall Truck,11/13/2014,17,1327
 City Hall Truck,11/14/2014,17,1328
 City Hall Truck,11/15/2014,7,1329
 City Hall Truck,11/16/2014,0,1330
 Dorchester,11/10/2014,479,1331
 Dorchester,11/11/2014,353,1332
 Dorchester,11/12/2014,474,1333
 Dorchester,11/13/2014,455,1334
 Dorchester,11/14/2014,548,1335
 Dorchester,11/15/2014,392,1336
 Dorchester,11/16/2014,341,1337
 Downtown Boston,11/10/2014,439,1338
 Downtown Boston,11/11/2014,443,1339
 Downtown Boston,11/12/2014,404,1340
 Downtown Boston,11/13/2014,465,1341
 Downtown Boston,11/14/2014,446,1342
 Downtown Boston,11/15/2014,357,1343
 Downtown Boston,11/16/2014,241,1344
 East Boston,11/10/2014,170,1345
 East Boston,11/11/2014,156,1346
 East Boston,11/12/2014,174,1347
 East Boston,11/13/2014,168,1348
 East Boston,11/14/2014,153,1349
 East Boston,11/15/2014,128,1350
 East Boston,11/16/2014,113,1351
 Parks,11/10/2014,550,1352
 Parks,11/11/2014,591,1353
 Parks,11/12/2014,537,1354
 Parks,11/13/2014,544,1355
 Parks,11/14/2014,475,1356
 Parks,11/15/2014,417,1357
 Parks,11/16/2014,333,1358
 Roslindale,11/10/2014,451,1359
 Roslindale,11/11/2014,338,1360
 Roslindale,11/12/2014,424,1361
 Roslindale,11/13/2014,407,1362
 Roslindale,11/14/2014,465,1363
 Roslindale,11/15/2014,363,1364
 Roslindale,11/16/2014,230,1365
 Roxbury,11/10/2014,1164,1366
 Roxbury,11/11/2014,886,1367
 Roxbury,11/12/2014,1173,1368
 Roxbury,11/13/2014,1209,1369
 Roxbury,11/14/2014,1284,1370
 Roxbury,11/15/2014,939,1371
 Roxbury,11/16/2014,760,1372
 Roxbury,11/17/2014,1026,1373
 Roxbury,11/18/2014,1185,1374
 Roxbury,11/19/2014,1164,1375
 Roxbury,11/20/2014,1218,1376
 Roxbury,11/21/2014,1205,1377
 Roxbury,11/22/2014,934,1378
 Roxbury,11/23/2014,782,1379
 Roxbury,11/24/2014,1078,1380
 Roxbury,11/25/2014,1155,1381
 Roxbury,11/26/2014,1059,1382
 Roxbury,11/27/2014,797,1383
 Roxbury,11/28/2014,792,1384
 Roxbury,11/29/2014,823,1385
 Roxbury,11/30/2014,809,1386
 Charlestown,11/17/2014,22,1387
 Charlestown,11/18/2014,30,1388
 Charlestown,11/19/2014,30,1389
 Charlestown,11/20/2014,38,1390
 Charlestown,11/21/2014,26,1391
 Charlestown,11/22/2014,17,1392
 Charlestown,11/23/2014,10,1393
 Charlestown,11/24/2014,33,1394
 Charlestown,11/25/2014,30,1395
 Charlestown,11/26/2014,19,1396
 Charlestown,11/27/2014,24,1397
 Charlestown,11/28/2014,12,1398
 Charlestown,11/29/2014,11,1399
 Charlestown,11/30/2014,16,1400
 Dorchester,11/17/2014,426,1401
 Dorchester,11/18/2014,495,1402
 Dorchester,11/19/2014,503,1403
 Dorchester,11/20/2014,474,1404
 Dorchester,11/21/2014,544,1405
 Dorchester,11/22/2014,556,1406
 Dorchester,11/23/2014,446,1407
 Dorchester,11/24/2014,616,1408
 Dorchester,11/25/2014,678,1409
 Dorchester,11/26/2014,628,1410
 Dorchester,11/27/2014,404,1411
 Dorchester,11/28/2014,511,1412
 Dorchester,11/29/2014,495,1413
 Dorchester,11/30/2014,481,1414
 Downtown Boston,11/17/2014,244,1415
 Downtown Boston,11/18/2014,296,1416
 Downtown Boston,11/19/2014,287,1417
 Downtown Boston,11/20/2014,338,1418
 Downtown Boston,11/21/2014,323,1419
 Downtown Boston,11/22/2014,564,1420
 Downtown Boston,11/23/2014,324,1421
 Downtown Boston,11/24/2014,313,1422
 Downtown Boston,11/25/2014,377,1423
 Downtown Boston,11/26/2014,209,1424
 Downtown Boston,11/27/2014,100,1425
 Downtown Boston,11/28/2014,317,1426
